new_index,original_sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
1078,"不 一定 过 着 优雅 豪华 的 生活 , 我 愿意 在 平凡 的 生活 中 寻求 那 <CL> 淡然 !",份,份,-0.5500816106796265,"份, 种, 些","-0.5501, -1.4296, -2.1913"
1079,"爸 邀 我 和 妈 打牌 , 只 到 现在 结束 , 他 就 没 给 我们 几 <CL> 做庄 的 机会 。",次,个,-1.213957667350769,"个, 分, 次","-1.2140, -1.4578, -2.0486"
1080,"沈思 博转山 转 水 转 过 庄凝 这 <CL> 佛塔 , 只 为 遇见 谢端 , 情 若 锦瑟无端 , 长 不过 执念 , 短 不过 善变 , 走完 执念 , 庄凝 的 尽头 便 是 齐 享错 过 你 为 遇见 谁",座,本,-2.147324800491333,"本, 个, 等","-2.1473, -2.8281, -2.9528"
1081,我 还 是 <CL> 男人 吗 ?,个,所,-2.3169569969177246,"所, 个, 家","-2.3170, -2.4156, -2.7820"
1082,喝喝喝哈搓搓 的 你 是 不 是 <CL> 缺 心 眼 哦,个,只,-1.8595471382141113,"只, 把, 手","-1.8595, -2.2285, -2.3787"
1083,我 的 世界 跟 你们 不 在 一 <CL> 平行线 上 没有 任何 交集,个,起,-0.04151627793908119,"起, 样, 个","-0.0415, -4.5967, -5.1478"
1084,"今天 跟 老妈 两 <CL> 人 在 家 , 所以 做 了 牛肉饭 。",个,个,-0.21253567934036255,"个, 口, 位","-0.2125, -2.6315, -3.3031"
1085,"怪 之 得 锦 头晕 啦 , 原来 我 训左 三 <CL> 钟 有 多 了",个,个,-1.1604692935943604,"个, 班, 架","-1.1605, -3.1783, -3.1851"
1086,阿婆 屋 企 多 左 一 <CL> 传销 佬有 距 讲 无 人 讲 啊,个,位,-0.9569060802459717,"位, 家, 名","-0.9569, -1.7601, -2.4825"
1087,"得 拉 , 先 是 年 前 一 <CL> 星期 电脑 坏 , 离 过 年 两 天 摩托车 坏 , 现在 电视 又 坏 , 你 到底 想 我 怎么样咯 ?",个,个,-1.7215934991836548,"个, 次, 下","-1.7216, -1.7884, -3.1187"
1088,到达 土耳其 给 我 第一 印象 一 <CL> 现代 欧洲化 的 城市 比 我 想 得 强 多 了,座,个,-0.6903467178344727,"个, 般, 下","-0.6903, -1.7640, -2.7517"
1089,"大过 年 的 , 让 我 在 机场 看见 范伟 了 , 哈哈 , 他 不 上 春晚 也 来 多伦多 过年 啊 还 跟 老爹 一 <CL> 飞来",趟,起,-0.31817156076431274,"起, 样, 家","-0.3182, -1.7075, -3.6630"
1090,"我们 要 好好 生活 因为 世界 上 只有 一 <CL> 你 所以 别 亏待 自己 , 没有 人 能 控制 你 的 情绪 只有 你 自己 , 开心 就 笑 不 开心 就 叫 。",个,世,-1.3954873085021973,"世, 所, 个","-1.3955, -2.2719, -2.3303"
1091,"担心 一 <CL> 人 , 担心 她 是否 安好 , 担心 她 是否 心情 好 了 , 担心 她 是否 还 会 害怕 , 担心 她 是否 已经 深入 睡眠 , 担心 她 是否 已 忘 却 不 快 , 妞 , 开心 起来 , 肥 才 开心 。",个,家,-1.9328081607818604,"家, 所, 个","-1.9328, -2.6535, -2.9650"
1092,上传 了 2 <CL> 照片 到 相册 乓乓 乒乒,张,本,-1.5574169158935547,"本, 个, 下","-1.5574, -2.2349, -2.4300"
1093,这 <CL> 这个 我 要 Keep Keep !,次,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
1094,"记者 想 , 有 4 <CL> 词 可以 勾勒 出 他们 的 面庞 刻画 出 他们 的 心灵 , 那 就 是 忠诚 奉献 深情 和 追求 。",个,个,-0.7669863700866699,"个, 家, 位","-0.7670, -1.9271, -2.3328"
1095,"这个 时候 , 我 睡 <CL> 午觉 吧",个,下,-0.6865254044532776,"下, 个, 起","-0.6865, -2.2550, -2.7710"
1096,108 <CL> 玫瑰 。,朵,部,-2.5562968254089355,"部, 本, 家","-2.5563, -2.6908, -2.7699"
1097,欧阳 夏丹 真 是 <CL> 全 才 !,个,个,-1.8816614151000977,"个, 本, 家","-1.8817, -2.0093, -2.8410"
1098,"社会 新闻 9 岁 女孩 学艺 4 年 成 剪纸 高手 妙手 剪 双龙贺 新年 龙年 来 了 , 滨东 小学 二 年级 的 张晗 小 姑娘 花 3 天 时间 , 用 红 纸 剪出 这 <CL> 直径 约 70 厘米 的 双 龙 戏珠 。",幅,个,-1.105115532875061,"个, 幅, 张","-1.1051, -2.0065, -2.3846"
1099,"突然 想起 李鸫 老板 的 一 <CL> 话 多 搭桥 , 少 树 墙 。",句,些,-1.3387789726257324,"些, 段, 篇","-1.3388, -1.4210, -1.9316"
1100,你 讲 得 啱啊 你 就 系贱 你 真 系贱 你 系 一 <CL> 贱人 甘鸠 无辜 甘柒 可 怜 你 就 犯人 变 被害人 我 就 被害人 变 犯人 你 好 嘢咯,个,个,-0.649945855140686,"个, 点, 般","-0.6499, -3.0117, -3.5075"
1101,"目前 的 感觉 是 微博 至少 有 两 <CL> 功能 , 一 是 狐朋狗友 互相 捧臭脚 , 二 是 提供 一点 原创 , 我们 专业 叫 UGC 。",个,条,-0.8009155988693237,"条, 个, 次","-0.8009, -1.1639, -3.1614"
1102,"韩寒 对 掐方 舟子 方舟子 说 我 相信 如果 是 在 一 <CL> 公正 的 法庭 , 我 是 不 会 败诉 的 。",个,个,-0.9100797176361084,"个, 起, 块","-0.9101, -0.9727, -3.8818"
1103,发表 了 一 <CL> 转载 博文 转载 一 失足 成千古恨 图,篇,发,-1.5355762243270874,"发, 个, 些","-1.5356, -2.5500, -2.7910"
1104,"我 好 担心 啊 , 她 第一 <CL> 关 机关 那么 久 , 好 无助 啊 !",次,次,-0.2954227328300476,"次, 个, 眼","-0.2954, -2.1449, -3.7559"
1105,"我 在 盛大 起点 中文网 找到 一 <CL> 神 书 足球 圣徒 , 精彩 好 书 一定 不 要 错过 啊 。",本,个,-0.5814306139945984,"个, 家, 本","-0.5814, -2.6964, -3.1097"
1106,我 擦这集 竟然 有 两 <CL> 小时 都 成 电影 了,个,个,-0.9152709245681763,"个, 集, 位","-0.9153, -1.2238, -2.6430"
1107,"帮 朋友 处理 一 <CL> 淘宝 商品 的 售后 问题 , 买来 没 几 天 坏 了 找 客服 , 我 随手 点 了 下 交易 详情 , 瞬间 我 就 不 淡定 了",宗,个,-2.4173264503479004,"个, 本, 家","-2.4173, -2.5434, -2.5871"
1108,3 <CL> 尺寸 可 供 选择 。,种,分,-1.136583924293518,"分, 个, 家","-1.1366, -2.7981, -3.1079"
1109,"细佬 发烧 , 漏夜送 医院 吊针 , 细佬 想 听 歌 , 罗出 打晒 结嘅 耳机 , 老豆 即刻 就 抢 左 去 为 据解 结 我 鼻 一 <CL> 酸 , 然后 好 想 喊 , 父母 对 你 的 爱 就 是 无微不至 !",阵,个,-2.061809778213501,"个, 头, 下","-2.0618, -2.6620, -3.1650"
1110,体育课 班 傻仔 打爆咗 <CL> 波,个,班,-2.2351202964782715,"班, 家, 所","-2.2351, -2.5276, -3.1035"
1111,CF 好像 仿照 战争 机器 了 看 兽族 皮肤 和 后面 那 <CL> 机器 兽,个,个,-1.0076504945755005,"个, 些, 张","-1.0077, -1.6053, -2.0381"
1112,来 吧 第二 <CL> 通宵 让 通宵 来 的 更 猛烈 些 吧 !,个,章,-0.8465602993965149,"章, 季, 集","-0.8466, -1.5757, -3.1322"
1113,职职 居然 出现 了 十八 <CL> 灯 全 亮 的 选手 !,盏,个,-1.9088302850723267,"个, 条, 点","-1.9088, -2.5704, -2.6492"
1114,一 <CL> 一刀剜 在 你 心口 上 。,刀,部,-2.274672031402588,"部, 家, 本","-2.2747, -2.3137, -2.3768"
1115,这 <CL> 照片 貌似 在 哪里 见 过 。,张,部,-2.2652926445007324,"部, 家, 本","-2.2653, -2.3092, -2.4152"
1116,"过年 打扫 卫生 有感 当 打扫 完 二 <CL> 卫生 的 时候 , 三 楼 的 又 来 了 , 打扫 完 三 楼 后 , 四 楼 的 又 没 打扫 , 这样 下来 要 想 打扫 完 家 里 的 卫生 也 需要 好 几 天 。",楼,楼,-0.6977061629295349,"楼, 次, 手","-0.6977, -1.6430, -2.9747"
1117,刚 订 了 mcqueen 的 两 <CL> 东西 !,样,张,-1.784720778465271,"张, 个, 款","-1.7847, -2.1850, -2.5756"
1118,"为 解决 此 问题 , 牛顿 潜心 研究 创立 了 微积分 , 将 一 <CL> 名 叫 高等 数学 的 新 科目 设为 全 校 的 必修课 , 并 规定 不 及格者 来 年 必须 缴费 重修 直 到 通过 。",门,个,-0.9368795156478882,"个, 种, 般","-0.9369, -1.7138, -1.8803"
1119,外面 的 各 <CL> 炮声 不断 2012 来 喏各位 同仁 新年 快乐 !,种,种,-0.3368417024612427,"种, 位, 个","-0.3368, -2.3808, -2.4951"
1120,"粉丝 颁奖 典礼 最近 转发 了 我 88 <CL> 微博 , 获得 了 我 颁发 的 最 爱 转发 奖 , 获得 提名 的 还 有 谢谢 你们 一路 陪 着 我 !",条,张,-1.7067549228668213,"张, 个, 篇","-1.7068, -1.7543, -2.7766"
1121,为什么 命运 要 让 两 <CL> 不 可能 在一起 的 人 相遇,个,个,-0.3682183027267456,"个, 位, 次","-0.3682, -2.4217, -3.4505"
1122,"今年 要 红红火火 , 新年 快乐 , 放 <CL> 鞭炮先 。",个,眼,-0.6832696795463562,"眼, 个, 手","-0.6833, -2.2948, -2.2992"
1123,"堵车 一团麻 的 二环 , 不 说 好多 都 回家 了 吗 , 咋还 一 天 比 一 天 <CL> 的 我 火大 。",堵,堵,-0.02141181193292141,"堵, 下, 发","-0.0214, -5.2861, -5.5317"
1124,"才 12 <CL> 红包 , 我 决定 要 调 自己 的 胃口 , 回到 广州 才 打开 。",个,个,-2.2988061904907227,"个, 本, 台","-2.2988, -2.4247, -2.7782"
1125,再度 重 遇 国内 唯一 一 <CL> 天花 可 变 色温 的 737800 客机,台,家,-0.5212472677230835,"家, 个, 间","-0.5212, -2.7767, -2.7892"
1126,补眠 补眠 晚安 了 做 <CL> 好梦,个,个,-1.2402899265289307,"个, 起, 家","-1.2403, -1.9417, -1.9787"
1127,此刻 肚子 饿 了 才 想起 自己 今天 一 天 都 没 吃 什么 只 是 中午 吃 了 两 <CL> 糖 现在 要 去 煮饭 了 等 爸 妈 还 有 哥 回来 吃饭 噢噢 我 是 幸福 的,粒,次,-1.4388123750686646,"次, 个, 碗","-1.4388, -1.8722, -2.2723"
1128,"外面 烟花 噼里啪啦 的 , 春节 的 气息 浓烈 啊 , 亲爱们 , 望 你们 能 过 <CL> 十全十美 的 幸福 龙年",个,个,-0.18759401142597198,"个, 点, 些","-0.1876, -2.8802, -2.9954"
1129,"到处 都 是 背起 行囊 赶车 回家 的 人 , 归心似箭 , 家 的 含义 就 是 , 不管 你 有 多 难过 , 多 疲惫 , 到 了 那 <CL> 被 称为 家 的 地方 , 立即 满 血 复活",个,个,-0.37026116251945496,"个, 些, 家","-0.3703, -2.3760, -2.3955"
1130,"心 香 一 瓣 永远 不 会 没有 人 爱 你 , 因为 世上 最 爱 你 的 人 就 是 你 的 身体 , 无论 你 多 <CL> 离弃 它 伤害 它 , 它 也 没有 微言 继续 支持 你 , 养活 你 。",番,样,-0.7162653207778931,"样, 棒, 次","-0.7163, -1.4185, -3.5922"
1131,"她 的 背 轻轻 倚 在 沙发 靠 上 , 身体 坐 直 , 微 红 的 脸上 浮 起 一 <CL> 笑意 , 对着 余 宏 。",缕,个,-1.3575544357299805,"个, 张, 幅","-1.3576, -1.6311, -2.4484"
1132,有时候 我 只 是 需要 一 <CL> 说话 的 人 。,个,个,-1.2581082582473755,"个, 只, 些","-1.2581, -2.0623, -2.3251"
1133,"喜欢 一 <CL> 人 , 似乎 也 不 一定 都 是 幸福 的",个,家,-2.416011095046997,"家, 部, 本","-2.4160, -2.4541, -2.6582"
1134,"谢谢 我 妈生 了 我 , 还 给 我 一 <CL> 这么 漂亮 的 眼睛 双眼皮 长 睫毛 哦咦 嘻嘻 玩 笑啦",双,个,-0.577784538269043,"个, 颗, 辈","-0.5778, -2.8782, -3.3198"
1135,"中午 管理 人员 餐厅 的 四 <CL> 菜 茄子 青菜 炸鸡腿 肉 , 我 只 能 吃 青菜 , 什么 天理 啊 我 跟 老妈 说 她 笑 了",样,个,-0.8834189176559448,"个, 楼, 层","-0.8834, -1.5880, -2.8036"
1136,如果 是 你 在 这个 处境 下 请用 四 <CL> 字 形容 您 的 感觉,个,个,-1.2607630491256714,"个, 种, 次","-1.2608, -2.5472, -2.6000"
1137,"在 所有 的 维生素 中 , 维 C 是 人体 每 天 需要量 最 多 的 维生素 , 因为 维 C 比 其它 维生素 或 矿物质 更 多 地 耗用 于 各 <CL> 人体 肌能 。",种,种,-0.03402262553572655,"种, 类, 个","-0.0340, -4.1584, -4.4459"
1138,"我 在 盛大 起点 中文网 找到 一 <CL> 神 书 无 限 斩杀 , 精彩 好 书 一定 不 要 错过 啊 。",本,个,-0.5814306139945984,"个, 家, 本","-0.5814, -2.6964, -3.1097"
1139,"我 弟 手 里 的 相机 , 像 一 <CL> 时光 流逝机 。",台,台,-1.3770278692245483,"台, 个, 部","-1.3770, -1.7592, -1.9092"
1140,"似乎 不 是 , 你 看 他 乒乓球 打 得 多 好 , 还 养 了 <CL> 儿子 , 呵呵 控制 能力 蛮好 的",个,个,-0.5118962526321411,"个, 家, 些","-0.5119, -2.0500, -2.9699"
1141,"继续 着 我 的 失眠 之 痛 , 冰冷 的 雨 , 洋洋洒洒 的 沥下 城市 就 像 是 一 <CL> 腐城 , 开始 变 得 灰暗 不已 。",座,场,-0.8757309317588806,"场, 个, 种","-0.8757, -1.9921, -3.0985"
1142,我 参与 了 发起 的 投票 你 最 喜欢 MIC 的 那 <CL> 歌 ?,首,首,-1.146417260169983,"首, 个, 种","-1.1464, -1.2555, -1.9603"
1143,发表 了 一 <CL> 转载 博文 转载 二十一 度母 礼赞 文 大宝 法王 率领 僧众 唱颂,篇,发,-1.5355762243270874,"发, 个, 些","-1.5356, -2.5500, -2.7910"
1144,想 做 <CL> 守时 的 人但 就 我 个人 守时 了,个,所,-2.49196195602417,"所, 个, 家","-2.4920, -2.6143, -2.6502"
1145,"9700 拍摄 用 手头 的 黑莓 9700 拍 同样 一 <CL> 景 , 模式 不同 , 味道 也 大 不 一样 。",处,张,-1.0673980712890625,"张, 样, 个","-1.0674, -1.5194, -1.9350"
1146,"还 有 两 <CL> 小时 就 下班 了 , , 上班 下班 都 无聊 。",个,个,-1.8091527223587036,"个, 些, 面","-1.8092, -2.3681, -2.7606"
1147,"经过 一 <CL> 折腾 终于 把 它 摆平 了 , 邻居 都 过来 询问 。",番,部,-2.4099857807159424,"部, 本, 家","-2.4100, -2.5193, -2.6727"
1148,今年 除夕 还是 一 <CL> 人 在一起 吃饭 唯一 的 遗憾 是 爷爷 的 离开 回想 去年 的 今天 他 还 在 我 的 身边 心 好 痛 好痛 我 多么 希望 时光 倒回 让 我 再次 拥有 你 你 一定 要 在 天堂 好好 的,家,个,-0.40725642442703247,"个, 般, 样","-0.4073, -2.9811, -3.1732"
1149,"有 一 <CL> 女人 真 不 适合 带回 家 外日 , 我 真 错 了",种,部,-2.2543978691101074,"部, 家, 本","-2.2544, -2.2940, -2.4150"
1150,看上 一 <CL> 法兰克 穆勒,款,本,-2.0836496353149414,"本, 个, 面","-2.0836, -2.8015, -2.9887"
1151,"饮 多 两 <CL> 已经乜 也 都 唔知 , 无 晒 知觉 唔知 发生 乜也事 。",杯,行,-2.2527759075164795,"行, 本, 次","-2.2528, -2.5378, -2.7086"
1152,"今天 把 一 <CL> 齐 腰 的 长发 剪 了 , 还 破天荒 的 拉直 了 才 发现 曾经 的 头发 是 有 多 干 哪 , 不过 剪 了 短发 , 还 延 不 习惯 的",头,个,-1.6721199750900269,"个, 起, 点","-1.6721, -2.1949, -2.9624"
1153,"饿死 了 , 没 吃午饭 , 现在 才 下班 回家 , 车上 怎么 一 <CL> 麻辣烫 的 味道 呀 受 不 了 !",股,个,-1.3741682767868042,"个, 点, 阵","-1.3742, -2.1076, -2.5008"
1154,吃 <CL> 饭麻 将 给 它 搞起 !,个,等,-2.852142095565796,"等, 下, 家","-2.8521, -2.8797, -2.9509"
1155,"在 六班 的 最后 一 <CL> 课 , 我 竟然 错过 了 。",节,班,-1.0694634914398193,"班, 名, 个","-1.0695, -1.8934, -2.2531"
1156,"内 眼线 画法 6 步骤 一 学 就 会 第 1 <CL> 抬起 眼皮 , 用 眼线 笔 从 眼 尾 开始 描绘 。",步,步,-0.13586686551570892,"步, 章, 页","-0.1359, -3.8873, -4.1839"
1157,开心 团购 春节 不 打烊 199 抢购 原 1288 的 彩贝儿 摄影 2012 乖 宝宝 套餐 服装 3 <CL> 其成 都 团购团 26,套,件,-1.7805001735687256,"件, 包, 个","-1.7805, -2.1013, -2.4724"
1158,"面对 着 不 完整 的 曾经 的 喜欢 的 人 试验 饰演 恋人 , 只 能 拥有 一 <CL> 不 完整 的 世界 。",个,个,-0.24534572660923004,"个, 位, 种","-0.2453, -3.1580, -3.6212"
1159,"我们 在 旁边 观察 , 哪 一 <CL> 人 将来 能 有 成就 , 哪 一 看到 一 念 菩提心 的 博文 转载 净空 法师 能 不 能 成就 都 在 谦敬 有感而发 的 评论 。",种,个,-0.7541769742965698,"个, 点, 种","-0.7542, -2.5860, -2.7787"
1160,爱 变成 了 一 <CL> 枷锁 。,把,个,-2.046259880065918,"个, 本, 家","-2.0463, -2.7453, -2.8609"
1161,"第一 <CL> 感谢 皇马 , 让 我 惊出 了 一 身 冷汗 !",次,家,-2.239959716796875,"家, 部, 本","-2.2400, -2.2920, -2.4738"
1162,"系 哩个 时刻 我 林 起 了 正在 上 夜班 的 你 再 过 一 <CL> 钟 就 要 起身 跑步 了 , 点算训 未 ?",个,个,-1.1722862720489502,"个, 次, 下","-1.1723, -1.7432, -2.5947"
1163,"本来 以为 这 <CL> 行程 的 时间 会 非常 充裕 , 但是 才 是 一 不 小心 稍稍宅 了 一 天 而已 , 一 天 而 已 啊 。",次,本,-0.40904292464256287,"本, 个, 样","-0.4090, -2.9987, -3.4443"
1164,足球史 上 最 诡异 的 十 <CL> 进球,粒,个,-0.5359210968017578,"个, 种, 位","-0.5359, -1.6013, -2.8911"
1165,没 水 过 一 <CL> 囫囵觉 !,个,次,-1.3477619886398315,"次, 下, 般","-1.3478, -1.8241, -2.4061"
1166,"泸州 夜晚 妖气 冲天 , 哈批 , 你 <CL> 日龙 , 你 电话 不 接 被 妖魔 鬼怪 抓 进 水帘 洞 关起 了 啊 ?",个,对,-1.0567691326141357,"对, 家, 把","-1.0568, -1.8381, -1.8433"
1167,饭局 也 疯狂 一 <CL> 拥有 很 深刻 的 政治 讽刺 倾向 的 恶 搞 喜剧片 。,部,下,-1.3705452680587769,"下, 样, 点","-1.3705, -1.8179, -2.0970"
1168,今晚 又 无 节目 啦 不过 为 佐初 四 <CL> 晚 我 会 努力 稳,个,声,-2.3333353996276855,"声, 下, 节","-2.3333, -2.4369, -2.9634"
1169,"珠珠 看 他 又 拿出 那 <CL> 劲道 来 了 , 便 不再 说 下去 。",股,个,-1.6434195041656494,"个, 些, 次","-1.6434, -1.6990, -2.5835"
1170,"发表 了 博文 2010 年 5 月 11 日 D9 雍 布拉康 昌珠寺 2010 年 5 月 11 日 D9 雍 布拉康 昌珠寺 今天 一早 起来 退房 , 很 奢侈 地 花 了 10 <CL> 钱 打车 去 尼泊尔 大使馆 , 匆匆 在 大使馆 门口 的 照相馆 照",块,分,-0.8747512698173523,"分, 个, 点","-0.8748, -2.0350, -2.4695"
1171,谁 饮 一 <CL> 月光 ?,壶,个,-1.6210294961929321,"个, 本, 所","-1.6210, -2.5617, -2.6427"
1172,"李思思 凭 什么 主持 央视 春晚 原本 六 人 行 的 主持群 朱军 配 周涛 , 李咏 配董卿 , 毕福剑 的 加入 是 最 大 特色 , 可 春晚 新人 李思思 的 亮相 更 是 增色 不少 , 俨然 为 春晚 主持界 带来 一 <CL> 清新 之 风 。",股,股,-0.6934650540351868,"股, 阵, 波","-0.6935, -2.5125, -2.9687"
1173,"吃 <CL> 药药 睡觉 , 希望 这个 安眠药 有 效果 , 晚安 。",粒,等,-2.852142095565796,"等, 下, 家","-2.8521, -2.8797, -2.9509"
1174,湖 人 三 <CL> 投手 太 弱 了,分,个,-1.5736005306243896,"个, 季, 部","-1.5736, -2.4404, -3.2218"
1175,"不 应该 是 谁 走进 我 的 心 , 而 是 谁 能 让 我 爱上 他 , 说不定 人家 的 心 也 是 冻结 的 呢 , 爱情 是 两 <CL> 人 一起 经营 的 。",个,个,-0.6590155363082886,"个, 种, 条","-0.6590, -1.8024, -2.4243"
1176,我 在 www damai cn 发现 了 一 <CL> 非常 不错 的 演出 2012 南亚 之门 大型 群星 演唱会 昆明站 时间 是 20120218 场馆 在 昆明市 体育场 强烈 推荐 !,个,个,-1.1185638904571533,"个, 台, 本","-1.1186, -2.2880, -2.9392"
1177,"分享 图片 另 一 <CL> 灿烂 生活 , 爱 你 韩承羽 !",种,个,-1.506813883781433,"个, 张, 页","-1.5068, -1.5277, -1.8594"
1178,"圣者 约翰克里斯多夫 终于 渡过 了 河 , 他 的 肩上 扛 着 一 <CL> 孩子 , 他 放下 孩子 , 叹 口 气 问 孩子 , 你 多 重 啊 !",个,个,-0.6756567358970642,"个, 只, 把","-0.6757, -2.7023, -2.7977"
1179,新 伊 兰特 双门 版谍 照 曝光 有 望 引入 国内 网 上 车市 西安 分站 讯 近日 国外 媒体 再次 曝光 了 全新 伊 兰特 双门版 的 路 试 谍照 与 之前 不同 此 <CL> 曝光 车型 没有 采用 任何 伪装 这 也 可以 让 我们 更加 清晰 的 了解 此 款 车型 。,次,次,-1.309251308441162,"次, 款, 处","-1.3093, -1.4141, -2.1852"
1180,泪 奔 四 <CL> 故事 过度 得 太 好 了 !,个,次,-1.533154010772705,"次, 点, 个","-1.5332, -2.2166, -2.5711"
1181,"晒 一下 当时 在 游 凤凰 古城 时候 , 小小 牺牲 自己 色相 的 而 赢得 的 奖励 两 <CL> 酒吧券",张,张,-0.2772727310657501,"张, 个, 次","-0.2773, -2.2824, -4.3402"
1182,"不 能 再 让 心情 这么 坏 下去 了 , 长久 的 失眠 只 会 让 自己 气 血 淤滞 得 更 厉害 , 让 自己 这 <CL> 脸 越来越 不 成样 了 。",张,个,-1.178702473640442,"个, 种, 些","-1.1787, -1.3220, -1.7787"
1183,"韩寒 和 郭敬明 刚好 代表 80 后 价值 取向 的 两 <CL> 郭敬明 要 名声 钱 虚荣 , 这 是 好 事情 我 不 想 贬低 他 。",面,个,-0.7018463015556335,"个, 位, 种","-0.7018, -0.9358, -4.0649"
1184,民主 的 表现 为 中央 与 地方 的 二 <CL> 选举 制度 。,级,次,-0.9644157886505127,"次, 级, 种","-0.9644, -1.5487, -2.4590"
1185,"回来 了 回来 了 开开 心心 过 年 , 就算 回来 时间 短 , 总 比 一 <CL> 人 在 那里 好 , 嘎 !",个,个,-0.962002694606781,"个, 起, 下","-0.9620, -2.0623, -2.2960"
1186,新 还 珠 格格 之 人儿 何处 归 20 <CL> 享自,分,张,-1.4244805574417114,"张, 回, 点","-1.4245, -2.8514, -2.9022"
1187,"2012 年 1 月 8 日 , 广西 桂林 , 在 6 <CL> 全 副 武装 的 公安 特警 的 护送 下 , 阳桥 附近 一 通信 营业厅 的 工作 人员 曾 小姐 带 着 30 万 元 现金 安全 来到 银行 。",名,楼,-1.1002219915390015,"楼, 点, 号","-1.1002, -1.4936, -1.8789"
